------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=6889; ReceivedMessages=6888
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.549 sec; SentMessages=6585; ReceivedMessages=6585
sockperf: [2;35m====> avg-latency=724.973 (std-dev=49.960)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 6585 observations[0m; each percentile contains 65.85 observations
sockperf: ---> <MAX> observation =  899.825
sockperf: ---> percentile 99.999 =  899.825
sockperf: ---> percentile 99.990 =  838.547
sockperf: ---> percentile 99.900 =  824.966
sockperf: ---> percentile 99.000 =  814.650
sockperf: ---> percentile 90.000 =  800.558
sockperf: ---> percentile 75.000 =  743.147
sockperf: ---> percentile 50.000 =  732.424
sockperf: ---> percentile 25.000 =  684.297
sockperf: ---> <MIN> observation =  464.126
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.434978566, 2.436572420, 796.927
1, 2.436572642, 2.438153035, 790.197
2, 2.438153280, 2.439789421, 818.071
3, 2.439789667, 2.441404537, 807.435
4, 2.441404770, 2.442887699, 741.464
5, 2.442887939, 2.444425247, 768.654
6, 2.444425483, 2.446026043, 800.280
7, 2.446026253, 2.447642102, 807.924
8, 2.447642313, 2.449232271, 794.979
9, 2.449232489, 2.450864472, 815.992
10, 2.450864694, 2.452469584, 802.445
11, 2.452469810, 2.454024056, 777.123
12, 2.454024277, 2.455639488, 807.605
13, 2.455639724, 2.457258288, 809.282
14, 2.457258523, 2.458882500, 811.988
15, 2.458882712, 2.460505607, 811.448
16, 2.460505819, 2.462127172, 810.676
17, 2.462127400, 2.463746391, 809.495
18, 2.463746612, 2.465368157, 810.772
19, 2.465368368, 2.466986452, 809.042
20, 2.466986681, 2.468588366, 800.843
21, 2.468588570, 2.470200172, 805.801
22, 2.470200392, 2.471671721, 735.664
23, 2.471671953, 2.473295431, 811.739
24, 2.473295655, 2.474918139, 811.242
25, 2.474918351, 2.476511682, 796.666
26, 2.476512263, 2.478115787, 801.762
27, 2.478116000, 2.479723901, 803.951
28, 2.479724117, 2.481316099, 795.991
29, 2.481316328, 2.482926955, 805.313
30, 2.482927185, 2.484530876, 801.846
31, 2.484531105, 2.486162153, 815.524
32, 2.486162384, 2.487751325, 794.471
33, 2.487751528, 2.489367862, 808.167
34, 2.489368170, 2.490973471, 802.651
35, 2.490973675, 2.492587462, 806.894
36, 2.492587699, 2.494177880, 795.090
37, 2.494178094, 2.495787293, 804.599
38, 2.495787520, 2.497404012, 808.246
39, 2.497404243, 2.499000857, 798.307
40, 2.499001092, 2.500566094, 782.501
41, 2.500566327, 2.502060838, 747.255
42, 2.502061515, 2.503676925, 807.705
43, 2.503677135, 2.505188008, 755.437
44, 2.505188235, 2.506721158, 766.462
45, 2.506721374, 2.508164706, 721.666
46, 2.508164966, 2.509746977, 791.005
47, 2.509747197, 2.511366530, 809.666
48, 2.511366744, 2.512959328, 796.292
49, 2.512959559, 2.514546054, 793.247
50, 2.514546269, 2.516142156, 797.944
51, 2.516142394, 2.517673103, 765.354
52, 2.517673392, 2.519206308, 766.458
53, 2.519206548, 2.520832420, 812.936
54, 2.520832633, 2.522409564, 788.465
55, 2.522409795, 2.523697004, 643.605
56, 2.523697225, 2.525154315, 728.545
57, 2.525154411, 2.526689459, 767.524
58, 2.526689694, 2.528302187, 806.246
59, 2.528302414, 2.529920985, 809.286
60, 2.529921197, 2.531475509, 777.156
61, 2.531475707, 2.532932873, 728.583
62, 2.532933176, 2.534510928, 788.876
63, 2.534511148, 2.536034892, 761.872
64, 2.536035102, 2.537656571, 810.734
65, 2.537656803, 2.539283129, 813.163
66, 2.539283353, 2.540705924, 711.286
67, 2.540706022, 2.542006033, 650.006
68, 2.542006068, 2.543543306, 768.619
69, 2.543543539, 2.545169074, 812.768
70, 2.545169289, 2.546766295, 798.503
71, 2.546766531, 2.548284180, 758.825
72, 2.548284428, 2.549888332, 801.952
73, 2.549888575, 2.551437913, 774.669
74, 2.551438135, 2.552950243, 756.054
75, 2.552950476, 2.554512265, 780.895
76, 2.554512464, 2.556036369, 761.952
77, 2.556036598, 2.557653321, 808.361
78, 2.557653634, 2.559268573, 807.469
79, 2.559268887, 2.560888300, 809.706
80, 2.560888550, 2.562491805, 801.628
81, 2.562492040, 2.564081109, 794.535
82, 2.564081328, 2.565681896, 800.284
83, 2.565682119, 2.567287628, 802.755
84, 2.567287856, 2.568901245, 806.695
85, 2.568901518, 2.570521717, 810.099
86, 2.570522017, 2.572112616, 795.300
87, 2.572112860, 2.573735647, 811.394
88, 2.573735884, 2.575342810, 803.463
89, 2.575343035, 2.576937484, 797.224
90, 2.576937811, 2.578536366, 799.277
91, 2.578536578, 2.580059650, 761.536
92, 2.580059880, 2.581625161, 782.640
93, 2.581625371, 2.583220180, 797.405
94, 2.583220413, 2.584815817, 797.702
95, 2.584816055, 2.586414345, 799.145
96, 2.586414561, 2.588012969, 799.204
97, 2.588013198, 2.589597226, 792.014
98, 2.589597462, 2.591098198, 750.368
99, 2.591098441, 2.592608162, 754.860
100, 2.592608260, 2.594092813, 742.277
101, 2.594093021, 2.595654047, 780.513
102, 2.595654268, 2.597262825, 804.278
103, 2.597263049, 2.598872724, 804.838
104, 2.598872956, 2.600476797, 801.921
105, 2.600477032, 2.602026527, 774.747
106, 2.602026760, 2.603670636, 821.938
107, 2.603670871, 2.605287687, 808.408
108, 2.605287900, 2.606905188, 808.644
109, 2.606905405, 2.608505907, 800.251
110, 2.608506224, 2.610101275, 797.526
111, 2.610101491, 2.611710166, 804.338
112, 2.611710382, 2.613311389, 800.504
113, 2.613311597, 2.614941494, 814.948
114, 2.614941807, 2.616551598, 804.895
115, 2.616551812, 2.618169021, 808.605
116, 2.618169263, 2.619771478, 801.108
117, 2.619771715, 2.621379457, 803.871
118, 2.621379650, 2.622982146, 801.248
119, 2.622982370, 2.624579130, 798.380
120, 2.624579365, 2.626183653, 802.144
121, 2.626183875, 2.627626333, 721.229
122, 2.627627034, 2.629276967, 824.966
123, 2.629277460, 2.630898634, 810.587
124, 2.630898953, 2.632498629, 799.838
125, 2.632498851, 2.634114880, 808.015
126, 2.634115448, 2.635746615, 815.583
127, 2.635746850, 2.637366280, 809.715
128, 2.637366509, 2.638967417, 800.454
129, 2.638967630, 2.640574854, 803.612
130, 2.640575071, 2.642179216, 802.072
131, 2.642179435, 2.643795095, 807.830
132, 2.643795323, 2.645396792, 800.735
133, 2.645397021, 2.646995607, 799.293
134, 2.646995907, 2.648566778, 785.435
135, 2.648567005, 2.650157303, 795.149
136, 2.650157533, 2.651776569, 809.518
137, 2.651776775, 2.653411056, 817.141
138, 2.653411388, 2.655012519, 800.566
139, 2.655012756, 2.656626740, 806.992
140, 2.656626963, 2.658235755, 804.396
141, 2.658235977, 2.659873557, 818.790
142, 2.659874232, 2.661483899, 804.834
143, 2.661484112, 2.663095488, 805.688
144, 2.663095718, 2.664695647, 799.964
145, 2.664695859, 2.666325541, 814.841
146, 2.666325764, 2.667951444, 812.840
147, 2.667951651, 2.669547723, 798.036
148, 2.669547943, 2.671141418, 796.738
149, 2.671141650, 2.672743105, 800.727
150, 2.672743332, 2.674346828, 801.748
151, 2.674347021, 2.675954693, 803.836
152, 2.675954922, 2.677564429, 804.753
153, 2.677564670, 2.679171986, 803.658
154, 2.679172295, 2.680767880, 797.793
155, 2.680768094, 2.682238134, 735.020
156, 2.682238339, 2.683863775, 812.718
157, 2.683863989, 2.685481753, 808.882
158, 2.685482075, 2.687083966, 800.945
159, 2.687084163, 2.688712114, 813.975
160, 2.688712329, 2.690318022, 802.847
161, 2.690318248, 2.691936802, 809.277
162, 2.691937117, 2.693526476, 794.680
163, 2.693526718, 2.695080121, 776.701
164, 2.695080359, 2.696698702, 809.172
165, 2.696698929, 2.698298264, 799.667
166, 2.698298919, 2.699896079, 798.580
167, 2.699896306, 2.701495163, 799.429
168, 2.701495402, 2.703090408, 797.503
169, 2.703090648, 2.704659574, 784.463
170, 2.704659787, 2.706193313, 766.763
171, 2.706193540, 2.707807958, 807.209
172, 2.707808181, 2.709407818, 799.819
173, 2.709408047, 2.711008383, 800.168
174, 2.711008627, 2.712603952, 797.663
175, 2.712604172, 2.714013797, 704.812
176, 2.714014024, 2.715599983, 792.980
177, 2.715600217, 2.717190861, 795.322
178, 2.717191081, 2.718690847, 749.883
