------------------------------
test was performed using the following parameters: --mps=10000 --burst=1 --reply-every=100 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.001 sec; Warm up time=400 msec; SentMessages=93759; ReceivedMessages=873
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.518 sec; SentMessages=89301; ReceivedMessages=834
sockperf: [2;35m====> avg-latency=794.745 (std-dev=349.795)[0m
sockperf: [0;31m# dropped messages = 60; # duplicated messages = 0; # out-of-order messages = 0[0m
sockperf: [2;35mTotal 834 observations[0m; each percentile contains 8.34 observations
sockperf: ---> <MAX> observation = 1370.820
sockperf: ---> percentile 99.999 = 1370.820
sockperf: ---> percentile 99.990 = 1370.820
sockperf: ---> percentile 99.900 = 1338.922
sockperf: ---> percentile 99.000 = 1315.438
sockperf: ---> percentile 90.000 = 1202.464
sockperf: ---> percentile 75.000 = 1131.347
sockperf: ---> percentile 50.000 =  866.825
sockperf: ---> percentile 25.000 =  426.326
sockperf: ---> <MIN> observation =  228.640
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.432772427, 2.435111583, 1169.578
1, 2.443691647, 2.445628298, 968.325
2, 2.454810374, 2.456108613, 649.120
3, 2.465592396, 2.466591081, 499.342
4, 2.487087051, 2.488051936, 482.443
5, 2.498536150, 2.499224459, 344.155
6, 2.509286399, 2.510339995, 526.798
7, 2.541294844, 2.542195793, 450.475
8, 2.552723593, 2.553428285, 352.346
9, 2.576396357, 2.577333837, 468.740
10, 2.588920593, 2.589785407, 432.407
11, 2.600746575, 2.601431243, 342.334
12, 2.611376720, 2.612291732, 457.506
13, 2.622280889, 2.623241495, 480.303
14, 2.633744946, 2.634803682, 529.368
15, 2.655554456, 2.656433708, 439.626
16, 2.666739406, 2.667509994, 385.294
17, 2.678436794, 2.679238246, 400.726
18, 2.690806384, 2.691674466, 434.041
19, 2.701812446, 2.702538009, 362.782
20, 2.712257743, 2.713056780, 399.519
21, 2.722703712, 2.723406842, 351.565
22, 2.733148726, 2.734259898, 555.586
23, 2.743610452, 2.744871603, 630.576
24, 2.754061926, 2.755281488, 609.781
25, 2.764503575, 2.765675128, 585.776
26, 2.774941302, 2.776151197, 604.948
27, 2.785385741, 2.786535940, 575.099
28, 2.795829084, 2.797129635, 650.275
29, 2.806266059, 2.807433024, 583.483
30, 2.816703123, 2.818341953, 819.415
31, 2.827138966, 2.828872617, 866.825
32, 2.837577344, 2.839238510, 830.583
33, 2.848025262, 2.849675785, 825.262
34, 2.858478557, 2.860240082, 880.763
35, 2.868927101, 2.870847257, 960.078
36, 2.879381843, 2.881563570, 1090.864
37, 2.890079181, 2.892313495, 1117.157
38, 2.900881967, 2.903302420, 1210.227
39, 2.911689493, 2.913977543, 1144.025
40, 2.922444681, 2.924652905, 1104.112
41, 2.932894468, 2.935459944, 1282.738
42, 2.943981191, 2.946175348, 1097.078
43, 2.954413459, 2.956800696, 1193.618
44, 2.965235720, 2.967489154, 1126.717
45, 2.976115047, 2.978205771, 1045.362
46, 2.986830047, 2.989234790, 1202.372
47, 2.997559408, 2.999930187, 1185.390
48, 3.008478320, 3.010767276, 1144.478
49, 3.018932466, 3.021319712, 1193.623
50, 3.029707391, 3.032038919, 1165.764
51, 3.040646450, 3.042689539, 1021.544
52, 3.051084990, 3.053391555, 1153.283
53, 3.061860564, 3.064198541, 1168.989
54, 3.072681357, 3.075122931, 1220.787
55, 3.083596667, 3.085818194, 1110.764
56, 3.094040811, 3.096532703, 1245.946
57, 3.104950805, 3.107182365, 1115.780
58, 3.115882523, 3.117886658, 1002.067
59, 3.126327045, 3.128567543, 1120.249
60, 3.137334819, 3.139332656, 998.918
61, 3.147810324, 3.149977097, 1083.386
62, 3.158518778, 3.161077915, 1279.568
63, 3.169232421, 3.171691467, 1229.523
64, 3.180114122, 3.182729168, 1307.523
65, 3.191471729, 3.194008203, 1268.237
66, 3.202316506, 3.204792554, 1238.024
67, 3.213430909, 3.215424407, 996.749
68, 3.223878534, 3.226190716, 1156.091
69, 3.234578939, 3.236875729, 1148.395
70, 3.245415829, 3.247813889, 1199.030
71, 3.256224402, 3.258474909, 1125.253
