------------------------------
test was performed using the following parameters: --mps=10000 --burst=1 --reply-every=100 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=93817; ReceivedMessages=845
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.526 sec; SentMessages=89401; ReceivedMessages=808
sockperf: [2;35m====> avg-latency=1171.572 (std-dev=90.571)[0m
sockperf: [0;31m# dropped messages = 87; # duplicated messages = 0; # out-of-order messages = 0[0m
sockperf: [2;35mTotal 808 observations[0m; each percentile contains 8.08 observations
sockperf: ---> <MAX> observation = 1381.384
sockperf: ---> percentile 99.999 = 1381.384
sockperf: ---> percentile 99.990 = 1381.384
sockperf: ---> percentile 99.900 = 1379.458
sockperf: ---> percentile 99.000 = 1350.601
sockperf: ---> percentile 90.000 = 1279.698
sockperf: ---> percentile 75.000 = 1238.040
sockperf: ---> percentile 50.000 = 1175.285
sockperf: ---> percentile 25.000 = 1111.449
sockperf: ---> <MIN> observation =  751.424
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.428253623, 2.430456577, 1101.477
1, 2.439011618, 2.441547552, 1267.967
2, 2.449493918, 2.451938343, 1222.212
3, 2.459965863, 2.462597720, 1315.929
4, 2.470835631, 2.473094790, 1129.580
5, 2.481292979, 2.483569694, 1138.358
6, 2.491790122, 2.493999553, 1104.715
7, 2.523534244, 2.525986730, 1226.243
8, 2.534066878, 2.536501589, 1217.355
9, 2.544615304, 2.546932793, 1158.744
10, 2.555160840, 2.557334147, 1086.654
11, 2.565709365, 2.568008662, 1149.648
12, 2.576258428, 2.578457623, 1099.598
13, 2.607982978, 2.610446447, 1231.735
14, 2.618520917, 2.621030171, 1254.627
15, 2.629050508, 2.631458685, 1204.089
16, 2.639583854, 2.642126890, 1271.518
17, 2.650103670, 2.652544873, 1220.602
18, 2.660625904, 2.663132209, 1253.152
19, 2.671348061, 2.673498856, 1075.397
20, 2.692301096, 2.694964103, 1331.504
21, 2.703116018, 2.705360213, 1122.097
22, 2.713644613, 2.715920825, 1138.106
23, 2.724181783, 2.726439253, 1128.735
24, 2.734721860, 2.737046401, 1162.271
25, 2.745255197, 2.747419285, 1082.044
26, 2.766208651, 2.768392321, 1091.835
27, 2.776735457, 2.779408250, 1336.397
28, 2.787279135, 2.789854282, 1287.574
29, 2.797752566, 2.800305702, 1276.568
30, 2.808539164, 2.810969661, 1215.248
31, 2.819008931, 2.821491790, 1241.430
32, 2.829451768, 2.832011425, 1279.828
33, 2.861535445, 2.863797881, 1131.218
34, 2.871987979, 2.874256975, 1134.498
35, 2.882465095, 2.884915429, 1225.167
36, 2.892942004, 2.895419316, 1238.656
37, 2.903416920, 2.905910065, 1246.572
38, 2.913886953, 2.916353135, 1233.091
39, 2.945504142, 2.948130922, 1313.390
40, 2.956207687, 2.958797204, 1294.759
41, 2.966675156, 2.969182808, 1253.826
42, 2.977568249, 2.979711923, 1071.837
43, 2.988038509, 2.990209376, 1085.434
44, 2.998503995, 3.000904152, 1200.078
45, 3.008964888, 3.011278380, 1156.746
46, 3.030292677, 3.032711527, 1209.425
47, 3.040789757, 3.043193241, 1201.742
48, 3.051253632, 3.053863771, 1305.069
49, 3.062086716, 3.064223660, 1068.472
50, 3.072581055, 3.074766507, 1092.726
51, 3.083058614, 3.085445124, 1193.255
52, 3.093523749, 3.095781611, 1128.931
53, 3.114789495, 3.117230527, 1220.516
54, 3.125260100, 3.127881933, 1310.917
55, 3.135722371, 3.138362295, 1319.962
56, 3.146564481, 3.148901201, 1168.360
57, 3.157045848, 3.159419462, 1186.807
58, 3.167542751, 3.169988112, 1222.680
59, 3.199482726, 3.201970876, 1244.075
60, 3.209967860, 3.212431794, 1231.967
61, 3.220436693, 3.222861346, 1212.326
62, 3.231336046, 3.233515486, 1089.720
63, 3.241801809, 3.244032303, 1115.247
64, 3.252264786, 3.254461168, 1098.191
65, 3.273503859, 3.275478340, 987.240
66, 3.283970352, 3.286509229, 1269.439
67, 3.294426049, 3.296855192, 1214.571
68, 3.304876144, 3.307407778, 1265.817
69, 3.315712423, 3.317839259, 1063.418
70, 3.326176638, 3.328369369, 1096.366
71, 3.336644837, 3.338855805, 1105.484
72, 3.368467211, 3.370730634, 1131.712
73, 3.378933094, 3.381233667, 1150.286
74, 3.389407631, 3.391899052, 1245.711
75, 3.399872616, 3.402417729, 1272.556
76, 3.410345426, 3.412952652, 1303.613
77, 3.421079456, 3.423468938, 1194.741
78, 3.453027613, 3.455275835, 1124.111
79, 3.463484551, 3.465900440, 1207.944
80, 3.473963914, 3.476402899, 1219.492
81, 3.484414464, 3.487021491, 1303.514
82, 3.495089408, 3.497376432, 1143.512
83, 3.505560683, 3.508048441, 1243.879
84, 3.537260656, 3.539859379, 1299.362
85, 3.548081247, 3.550382364, 1150.558
86, 3.558562997, 3.560912733, 1174.868
87, 3.569026626, 3.571383938, 1178.656
88, 3.579499606, 3.582056890, 1278.642
89, 3.590189202, 3.592483078, 1146.938
90, 3.621908184, 3.624431547, 1261.681
91, 3.632646851, 3.635111928, 1232.538
92, 3.643117893, 3.645448505, 1165.306
93, 3.653600942, 3.656121099, 1260.078
94, 3.664046902, 3.666478660, 1215.879
95, 3.674968769, 3.676995419, 1013.325
96, 3.706259764, 3.708890642, 1315.439
97, 3.716725914, 3.719277509, 1275.798
98, 3.727560105, 3.729852761, 1146.328
99, 3.738022214, 3.740519423, 1248.604
100, 3.748499959, 3.751034572, 1267.307
101, 3.759370241, 3.761357620, 993.690
