------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=9366; ReceivedMessages=9365
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.550 sec; SentMessages=9071; ReceivedMessages=9071
sockperf: [2;35m====> avg-latency=526.375 (std-dev=74.752)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 9071 observations[0m; each percentile contains 90.71 observations
sockperf: ---> <MAX> observation = 1392.146
sockperf: ---> percentile 99.999 = 1392.146
sockperf: ---> percentile 99.990 =  958.766
sockperf: ---> percentile 99.900 =  874.983
sockperf: ---> percentile 99.000 =  771.694
sockperf: ---> percentile 90.000 =  620.385
sockperf: ---> percentile 75.000 =  566.699
sockperf: ---> percentile 50.000 =  517.507
sockperf: ---> percentile 25.000 =  479.186
sockperf: ---> <MIN> observation =  300.757
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.434574750, 2.436211779, 818.514
1, 2.436211998, 2.437739894, 763.948
2, 2.437740106, 2.439189063, 724.479
3, 2.439189294, 2.440823389, 817.048
4, 2.440823614, 2.442367746, 772.066
5, 2.442368041, 2.443871092, 751.525
6, 2.443871312, 2.445499287, 813.988
7, 2.445499510, 2.447333851, 917.171
8, 2.447334060, 2.448749323, 707.631
9, 2.448749548, 2.450296384, 773.418
10, 2.450296599, 2.451666550, 684.976
11, 2.451666759, 2.453333735, 833.488
12, 2.453333950, 2.454834972, 750.511
13, 2.454835202, 2.456251767, 708.282
14, 2.456251989, 2.457630604, 689.307
15, 2.457630819, 2.459116217, 742.699
16, 2.459116424, 2.460608947, 746.262
17, 2.460609166, 2.462217030, 803.932
18, 2.462217248, 2.463595207, 688.980
19, 2.463595432, 2.465074595, 739.581
20, 2.465074819, 2.466561758, 743.469
21, 2.466561967, 2.468437221, 937.627
22, 2.468437500, 2.470029403, 795.952
23, 2.470029619, 2.471640625, 805.503
24, 2.471640837, 2.473162178, 760.671
25, 2.473162389, 2.474600893, 719.252
26, 2.474601108, 2.476000738, 699.815
27, 2.476000952, 2.477479151, 739.100
28, 2.477479441, 2.478988910, 754.735
29, 2.478989138, 2.480434372, 722.617
30, 2.480434584, 2.481963981, 764.699
31, 2.481964200, 2.483433173, 734.486
32, 2.483433390, 2.484907042, 736.826
33, 2.484907261, 2.486449214, 770.977
34, 2.486449481, 2.488105352, 827.935
35, 2.488105574, 2.489828570, 861.498
36, 2.489828788, 2.491509287, 840.249
37, 2.491509565, 2.493043896, 767.166
38, 2.493044106, 2.494697551, 826.723
39, 2.494697762, 2.496205051, 753.644
40, 2.496205255, 2.497728094, 761.420
41, 2.497728313, 2.499444277, 857.982
42, 2.499444564, 2.500843051, 699.243
43, 2.500843267, 2.502687592, 922.162
44, 2.502687813, 2.504338769, 825.478
45, 2.504338983, 2.506007702, 834.359
46, 2.506007912, 2.507409782, 700.935
47, 2.507409997, 2.508871769, 730.886
48, 2.508871988, 2.510416363, 772.188
49, 2.510416579, 2.512334112, 958.767
50, 2.512334337, 2.513792573, 729.118
51, 2.513792806, 2.515342325, 774.760
52, 2.515342552, 2.516778638, 718.043
53, 2.516778876, 2.518389963, 805.543
54, 2.518390176, 2.519903663, 756.743
55, 2.519903874, 2.521434636, 765.381
56, 2.521434868, 2.522884930, 725.031
57, 2.522885157, 2.524738555, 926.699
58, 2.524738771, 2.526311512, 786.370
59, 2.526311737, 2.527747067, 717.665
60, 2.527747284, 2.529255995, 754.356
61, 2.529256216, 2.531050266, 897.025
62, 2.531050473, 2.532616286, 782.907
63, 2.532616495, 2.534479166, 931.336
64, 2.534479445, 2.536065892, 793.223
65, 2.536066106, 2.537947071, 940.482
66, 2.537947281, 2.539477174, 764.947
67, 2.539477399, 2.541077941, 800.271
68, 2.541078273, 2.542475174, 698.451
69, 2.542475298, 2.543893527, 709.114
70, 2.543893652, 2.545254152, 680.250
71, 2.545254303, 2.546755576, 750.637
72, 2.546755820, 2.548269439, 756.809
73, 2.548269788, 2.549744584, 737.398
74, 2.549744887, 2.551161023, 708.068
75, 2.551161129, 2.552694029, 766.450
76, 2.552694088, 2.554124465, 715.188
77, 2.554124507, 2.555525882, 700.688
78, 2.555525937, 2.557077448, 775.755
79, 2.557077503, 2.558614365, 768.431
80, 2.558614436, 2.560128190, 756.877
81, 2.560128249, 2.561517159, 694.455
82, 2.561517215, 2.562911159, 696.972
83, 2.562911216, 2.564645245, 867.015
84, 2.564645301, 2.566208553, 781.626
85, 2.566208610, 2.567915739, 853.565
86, 2.567915904, 2.569460160, 772.128
87, 2.569460285, 2.570943257, 741.486
88, 2.570943297, 2.572336253, 696.478
89, 2.572336297, 2.573667556, 665.630
90, 2.573667624, 2.575071024, 701.700
91, 2.575071091, 2.576427011, 677.960
92, 2.576427080, 2.577803646, 688.283
93, 2.577803702, 2.579187475, 691.887
94, 2.579187540, 2.580518720, 665.590
95, 2.580518784, 2.581911695, 696.455
96, 2.581911749, 2.583180064, 634.157
97, 2.583180107, 2.584561187, 690.540
98, 2.584561230, 2.585818234, 628.502
99, 2.585818358, 2.587171520, 676.581
100, 2.587171578, 2.588533874, 681.148
101, 2.588534047, 2.589809630, 637.791
102, 2.589809689, 2.591152976, 671.644
103, 2.591153035, 2.592852133, 849.549
104, 2.592852190, 2.594400831, 774.320
105, 2.594400896, 2.596076154, 837.629
106, 2.596076274, 2.597530798, 727.262
107, 2.597530909, 2.598808491, 638.791
108, 2.598808608, 2.600163920, 677.656
109, 2.600163984, 2.601869796, 852.906
110, 2.601869856, 2.603451647, 790.895
111, 2.603451724, 2.605121728, 835.002
112, 2.605121795, 2.606492042, 685.123
113, 2.606492122, 2.607816769, 662.323
114, 2.607816904, 2.609324981, 754.038
115, 2.609325162, 2.610912244, 793.541
116, 2.610912333, 2.612267109, 677.388
117, 2.612267361, 2.613617890, 675.264
118, 2.613618035, 2.614912932, 647.449
119, 2.614913085, 2.616308620, 697.768
120, 2.616308743, 2.617669536, 680.397
121, 2.617669682, 2.618978508, 654.413
122, 2.618978579, 2.620248356, 634.889
123, 2.620248523, 2.621970029, 860.753
124, 2.621970179, 2.623416292, 723.057
125, 2.623416366, 2.624826975, 705.305
126, 2.624827121, 2.626271780, 722.330
127, 2.626271856, 2.627647548, 687.846
128, 2.627647692, 2.628936402, 644.355
129, 2.628936563, 2.630297485, 680.461
130, 2.630297621, 2.631580388, 641.384
131, 2.631580544, 2.633326434, 872.945
132, 2.633326506, 2.634871785, 772.640
133, 2.634871849, 2.636287314, 707.732
134, 2.636287385, 2.637631944, 672.280
135, 2.637632097, 2.639256372, 812.137
136, 2.639256517, 2.640677335, 710.409
137, 2.640677497, 2.642063733, 693.118
138, 2.642063873, 2.643451943, 694.035
139, 2.643452088, 2.644836972, 692.442
140, 2.644837031, 2.646227013, 694.991
141, 2.646227632, 2.647565443, 668.905
142, 2.647565585, 2.648958970, 696.693
143, 2.648959042, 2.650348785, 694.872
144, 2.650348936, 2.651622237, 636.650
145, 2.651622310, 2.652967898, 672.794
146, 2.652968039, 2.654193214, 612.588
147, 2.654193366, 2.655890692, 848.663
148, 2.655890778, 2.657441757, 775.490
149, 2.657441828, 2.658842422, 700.297
150, 2.658842494, 2.660242720, 700.113
151, 2.660242866, 2.661573569, 665.352
152, 2.661573728, 2.662921557, 673.914
153, 2.662921806, 2.664640834, 859.514
154, 2.664640977, 2.666171418, 765.220
155, 2.666171548, 2.667634479, 731.465
156, 2.667634553, 2.669004049, 684.748
157, 2.669004675, 2.670376750, 686.038
158, 2.670376895, 2.671599733, 611.419
159, 2.671599883, 2.673189344, 794.731
160, 2.673189481, 2.674689569, 750.044
161, 2.674689840, 2.676412939, 861.549
162, 2.676413084, 2.677954729, 770.823
163, 2.677954798, 2.679420509, 732.856
164, 2.679420583, 2.680965685, 772.551
165, 2.680965749, 2.682384568, 709.409
166, 2.682384637, 2.683727982, 671.672
167, 2.683728125, 2.685316995, 794.435
168, 2.685317075, 2.686779203, 731.064
169, 2.686779823, 2.688529790, 874.984
170, 2.688529865, 2.690041705, 755.920
171, 2.690041773, 2.691444059, 701.143
172, 2.691444204, 2.692841420, 698.608
173, 2.692841607, 2.694238318, 698.356
174, 2.694238391, 2.695576137, 668.873
175, 2.695576294, 2.696935153, 679.429
176, 2.696935227, 2.698136651, 600.712
177, 2.698136735, 2.699532604, 697.934
