------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=10187; ReceivedMessages=10186
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.550 sec; SentMessages=9787; ReceivedMessages=9787
sockperf: [2;35m====> avg-latency=487.866 (std-dev=65.754)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 9787 observations[0m; each percentile contains 97.87 observations
sockperf: ---> <MAX> observation =  728.999
sockperf: ---> percentile 99.999 =  728.999
sockperf: ---> percentile 99.990 =  721.594
sockperf: ---> percentile 99.900 =  684.770
sockperf: ---> percentile 99.000 =  627.952
sockperf: ---> percentile 90.000 =  561.797
sockperf: ---> percentile 75.000 =  537.100
sockperf: ---> percentile 50.000 =  499.555
sockperf: ---> percentile 25.000 =  431.709
sockperf: ---> <MIN> observation =  294.415
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.434083634, 2.435104392, 510.379
1, 2.435104498, 2.436153031, 524.266
2, 2.436153118, 2.437330961, 588.922
3, 2.437331068, 2.438443946, 556.439
4, 2.438444033, 2.439566980, 561.474
5, 2.439567082, 2.440654136, 543.527
6, 2.440654225, 2.441658276, 502.025
7, 2.441658326, 2.442501865, 421.770
8, 2.442501898, 2.443606923, 552.512
9, 2.443607011, 2.444605924, 499.456
10, 2.444606013, 2.445839985, 616.986
11, 2.445840087, 2.446687051, 423.482
12, 2.446687152, 2.447752695, 532.771
13, 2.447752791, 2.448611267, 429.238
14, 2.448611373, 2.449594479, 491.553
15, 2.449594582, 2.450714494, 559.956
16, 2.450714681, 2.451732127, 508.723
17, 2.451732172, 2.452731822, 499.825
18, 2.452731847, 2.453983733, 625.943
19, 2.453983819, 2.454882076, 449.129
20, 2.454882179, 2.456325368, 721.594
21, 2.456325475, 2.457521979, 598.252
22, 2.457522069, 2.458436025, 456.978
23, 2.458436125, 2.459502537, 533.206
24, 2.459503084, 2.460437329, 467.122
25, 2.460437428, 2.461518510, 540.541
26, 2.461518598, 2.462774555, 627.978
27, 2.462774664, 2.463845859, 535.598
28, 2.463845962, 2.465012271, 583.155
29, 2.465012375, 2.466120984, 554.305
30, 2.466121090, 2.467267077, 572.994
31, 2.467267169, 2.468518199, 625.515
32, 2.468518378, 2.469645137, 563.379
33, 2.469645681, 2.470756815, 555.567
34, 2.470757358, 2.471897432, 570.037
35, 2.471897526, 2.472764206, 433.340
36, 2.472764304, 2.473781076, 508.386
37, 2.473781181, 2.474797065, 507.942
38, 2.474797155, 2.476017999, 610.422
39, 2.476018104, 2.477124454, 553.175
40, 2.477124553, 2.478263960, 569.704
41, 2.478264060, 2.479355689, 545.815
42, 2.479355785, 2.480413859, 529.037
43, 2.480413961, 2.481494672, 540.355
44, 2.481495228, 2.482510198, 507.485
45, 2.482510759, 2.483688994, 589.117
46, 2.483689178, 2.484749112, 529.967
47, 2.484749287, 2.486060491, 655.602
48, 2.486060575, 2.487211575, 575.500
49, 2.487211660, 2.488277665, 533.003
50, 2.488277767, 2.489382275, 552.254
51, 2.489382375, 2.490640760, 629.192
52, 2.490640797, 2.491828710, 593.956
53, 2.491828811, 2.492901600, 536.394
54, 2.492901698, 2.494067833, 583.068
55, 2.494067920, 2.495140597, 536.339
56, 2.495140699, 2.496266740, 563.020
57, 2.496266838, 2.497149449, 441.306
58, 2.497149549, 2.498160875, 505.663
59, 2.498160960, 2.499235689, 537.364
60, 2.499236190, 2.500401325, 582.568
61, 2.500401413, 2.501491487, 545.037
62, 2.501491592, 2.502567375, 537.891
63, 2.502567471, 2.503626221, 529.375
64, 2.503626326, 2.504890069, 631.871
65, 2.504890169, 2.505957038, 533.434
66, 2.505957125, 2.507090512, 566.694
67, 2.507090602, 2.507992341, 450.870
68, 2.507992429, 2.509004007, 505.789
69, 2.509004095, 2.510035052, 515.478
70, 2.510035152, 2.511137998, 551.423
71, 2.511138099, 2.511996748, 429.325
72, 2.511996804, 2.513241591, 622.394
73, 2.513241690, 2.514276885, 517.598
74, 2.514276972, 2.515491190, 607.109
75, 2.515491287, 2.516517353, 513.033
76, 2.516517442, 2.517657211, 569.885
77, 2.517657316, 2.518549113, 445.898
78, 2.518549209, 2.519503635, 477.213
79, 2.519503739, 2.520553997, 525.129
80, 2.520554087, 2.521602988, 524.451
81, 2.521603090, 2.522511288, 454.099
82, 2.522511666, 2.523390816, 439.575
83, 2.523390918, 2.524498517, 553.800
84, 2.524498619, 2.525524948, 513.164
85, 2.525524991, 2.526662125, 568.567
86, 2.526662231, 2.527778496, 558.132
87, 2.527778601, 2.529076705, 649.052
88, 2.529076794, 2.530071974, 497.590
89, 2.530072061, 2.531119737, 523.838
90, 2.531119825, 2.532330314, 605.244
91, 2.532330417, 2.533635114, 652.348
92, 2.533635214, 2.534739053, 551.919
93, 2.534739155, 2.535681966, 471.406
94, 2.535682008, 2.536786388, 552.190
95, 2.536786489, 2.537704467, 458.989
96, 2.537704505, 2.538705381, 500.438
97, 2.538705470, 2.539590424, 442.477
98, 2.539590529, 2.540628992, 519.231
99, 2.540629097, 2.541689485, 530.194
100, 2.541689584, 2.542784549, 547.483
101, 2.542784649, 2.543623270, 419.310
102, 2.543623374, 2.544715663, 546.145
103, 2.544715747, 2.545723130, 503.691
104, 2.545723307, 2.546788101, 532.397
105, 2.546788199, 2.547876811, 544.306
106, 2.547876900, 2.549106264, 614.682
107, 2.549106371, 2.550225644, 559.637
108, 2.550225684, 2.551323361, 548.839
109, 2.551323381, 2.552473380, 574.999
110, 2.552473468, 2.553610046, 568.289
111, 2.553610145, 2.554590520, 490.188
112, 2.554590623, 2.555636677, 523.027
113, 2.555636783, 2.556590267, 476.742
114, 2.556590369, 2.557696410, 553.021
115, 2.557696507, 2.558769975, 536.734
116, 2.558770146, 2.559929117, 579.486
117, 2.559929216, 2.560869365, 470.074
118, 2.560869404, 2.562020747, 575.672
119, 2.562020767, 2.563209883, 594.558
120, 2.563209970, 2.564245930, 517.980
121, 2.564245975, 2.565276785, 515.405
