------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=7771; ReceivedMessages=7770
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.550 sec; SentMessages=7406; ReceivedMessages=7406
sockperf: [2;35m====> avg-latency=644.654 (std-dev=114.763)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 7406 observations[0m; each percentile contains 74.06 observations
sockperf: ---> <MAX> observation = 1215.438
sockperf: ---> percentile 99.999 = 1215.438
sockperf: ---> percentile 99.990 = 1052.795
sockperf: ---> percentile 99.900 = 1036.240
sockperf: ---> percentile 99.000 =  982.048
sockperf: ---> percentile 90.000 =  791.788
sockperf: ---> percentile 75.000 =  707.662
sockperf: ---> percentile 50.000 =  641.183
sockperf: ---> percentile 25.000 =  559.689
sockperf: ---> <MIN> observation =  390.815
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.434271140, 2.435486761, 607.810
1, 2.435486984, 2.436919389, 716.203
2, 2.436919603, 2.437985246, 532.821
3, 2.437985470, 2.439429563, 722.046
4, 2.439429794, 2.440697331, 633.768
5, 2.440697565, 2.442156472, 729.454
6, 2.442156690, 2.443407069, 625.190
7, 2.443407295, 2.444851228, 721.967
8, 2.444851450, 2.445855133, 501.841
9, 2.445855367, 2.447258720, 701.677
10, 2.447258935, 2.448255123, 498.094
11, 2.448255349, 2.449709626, 727.139
12, 2.449709843, 2.450722099, 506.128
13, 2.450722332, 2.452104957, 691.313
14, 2.452105184, 2.453112619, 503.718
15, 2.453112842, 2.454608806, 747.982
16, 2.454609036, 2.455890187, 640.576
17, 2.455890402, 2.457362771, 736.185
18, 2.457363456, 2.458457116, 546.830
19, 2.458457334, 2.459894401, 718.534
20, 2.459894624, 2.461104954, 605.165
21, 2.461105188, 2.462285975, 590.394
22, 2.462286199, 2.463349070, 531.435
23, 2.463349292, 2.464624990, 637.849
24, 2.464625208, 2.465720078, 547.435
25, 2.465720305, 2.467175561, 727.628
26, 2.467175873, 2.468403366, 613.747
27, 2.468403600, 2.469395628, 496.014
28, 2.469395853, 2.470479760, 541.953
29, 2.470479986, 2.471818098, 669.056
30, 2.471818323, 2.473014423, 598.050
31, 2.473014638, 2.474001808, 493.585
32, 2.474002027, 2.474959463, 478.718
33, 2.474959691, 2.476334749, 687.529
34, 2.476334972, 2.477556252, 610.640
35, 2.477556481, 2.479045126, 744.322
36, 2.479045340, 2.480111478, 533.069
37, 2.480111710, 2.481561989, 725.140
38, 2.481562291, 2.482835426, 636.567
39, 2.482835642, 2.484242882, 703.620
40, 2.484243104, 2.485511993, 634.445
41, 2.485512225, 2.486942562, 715.168
42, 2.486942757, 2.487999797, 528.520
43, 2.488000023, 2.489437718, 718.847
44, 2.489437953, 2.490702407, 632.227
45, 2.490702632, 2.492125373, 711.371
46, 2.492125585, 2.493340965, 607.690
47, 2.493341188, 2.494753910, 706.361
48, 2.494754142, 2.495784036, 514.947
49, 2.495784265, 2.497165761, 690.748
50, 2.497165987, 2.498143560, 488.786
51, 2.498143781, 2.499481489, 668.854
52, 2.499481714, 2.500702921, 610.604
53, 2.500703159, 2.502123344, 710.093
54, 2.502123572, 2.503387354, 631.891
55, 2.503387587, 2.504849023, 730.718
56, 2.504849248, 2.505857987, 504.369
57, 2.505858194, 2.507252429, 697.118
58, 2.507252657, 2.508268374, 507.858
59, 2.508268603, 2.509725452, 728.425
60, 2.509725678, 2.510765510, 519.916
61, 2.510766577, 2.512143883, 688.653
62, 2.512144106, 2.513121684, 488.789
63, 2.513121905, 2.514242090, 560.092
64, 2.514242309, 2.515232352, 495.022
65, 2.515232575, 2.516762472, 764.948
66, 2.516762696, 2.518025576, 631.440
67, 2.518025802, 2.519582023, 778.110
68, 2.519582244, 2.520884853, 651.305
69, 2.520885088, 2.522310301, 712.607
70, 2.522310520, 2.523573589, 631.535
71, 2.523573773, 2.525070152, 748.189
72, 2.525070375, 2.526143358, 536.491
73, 2.526143582, 2.527607416, 731.917
74, 2.527607639, 2.528651797, 522.079
75, 2.528652015, 2.530030624, 689.305
76, 2.530030836, 2.531091856, 530.510
77, 2.531092074, 2.532594109, 751.018
78, 2.532594786, 2.533897894, 651.554
79, 2.533898113, 2.534954221, 528.054
80, 2.534954439, 2.536068977, 557.269
81, 2.536069186, 2.537108727, 519.770
82, 2.537109042, 2.538173720, 532.339
83, 2.538173942, 2.539648455, 737.257
84, 2.539648666, 2.540936015, 643.675
85, 2.540936234, 2.542237775, 650.771
86, 2.542237997, 2.543340441, 551.222
87, 2.543340667, 2.544790004, 724.669
88, 2.544790232, 2.545811348, 510.558
89, 2.545811572, 2.547188381, 688.404
90, 2.547188591, 2.548148595, 480.002
91, 2.548148816, 2.549364801, 607.993
92, 2.549365033, 2.550578305, 606.636
93, 2.550578531, 2.552042931, 732.200
