------------------------------
test was performed using the following parameters: --mps=10000 --burst=1 --reply-every=100 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=100004; ReceivedMessages=999
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.521 sec; SentMessages=95201; ReceivedMessages=953
sockperf: [2;35m====> avg-latency=270.079 (std-dev=42.201)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 953 observations[0m; each percentile contains 9.53 observations
sockperf: ---> <MAX> observation =  484.578
sockperf: ---> percentile 99.999 =  484.578
sockperf: ---> percentile 99.990 =  484.578
sockperf: ---> percentile 99.900 =  420.035
sockperf: ---> percentile 99.000 =  363.560
sockperf: ---> percentile 90.000 =  320.408
sockperf: ---> percentile 75.000 =  298.158
sockperf: ---> percentile 50.000 =  270.680
sockperf: ---> percentile 25.000 =  245.280
sockperf: ---> <MIN> observation =  149.246
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.429902143, 2.430517445, 307.651
1, 2.439902149, 2.440418954, 258.402
2, 2.449902123, 2.450556176, 327.026
3, 2.459902129, 2.460411192, 254.531
4, 2.469902116, 2.470381164, 239.524
5, 2.479902108, 2.480436656, 267.274
6, 2.489902106, 2.490606674, 352.284
7, 2.499902093, 2.500419165, 258.536
8, 2.509902086, 2.510570003, 333.958
9, 2.519902082, 2.520412585, 255.251
10, 2.529902071, 2.530561221, 329.575
11, 2.539902071, 2.540439498, 268.714
12, 2.549902056, 2.550470897, 284.420
13, 2.559902065, 2.560444319, 271.127
14, 2.569902053, 2.570435004, 266.476
15, 2.579902039, 2.580390588, 244.274
16, 2.589902040, 2.590578942, 338.451
17, 2.599902034, 2.600344502, 221.234
18, 2.609902020, 2.610434284, 266.132
19, 2.619902025, 2.620431366, 264.670
20, 2.629902020, 2.630494507, 296.244
21, 2.639902014, 2.640453201, 275.594
22, 2.649902005, 2.650526620, 312.307
23, 2.659901994, 2.660407980, 252.993
24, 2.669901982, 2.670487763, 292.890
25, 2.679901992, 2.680424674, 261.341
26, 2.689901978, 2.690581121, 339.571
27, 2.699901962, 2.700571649, 334.844
28, 2.709901954, 2.710470687, 284.367
29, 2.719901961, 2.720390819, 244.429
30, 2.729901953, 2.730564553, 331.300
31, 2.739901934, 2.740407737, 252.901
32, 2.749901944, 2.750461714, 279.885
33, 2.759901920, 2.760370989, 234.535
34, 2.769901912, 2.770538938, 318.513
35, 2.779901919, 2.780412812, 255.446
36, 2.789901899, 2.790469102, 283.601
37, 2.799901904, 2.800441147, 269.621
38, 2.809901902, 2.810635048, 366.573
39, 2.819901876, 2.820407923, 253.023
40, 2.829901887, 2.830469090, 283.602
41, 2.839901864, 2.840238107, 168.122
42, 2.849901869, 2.850463349, 280.740
43, 2.859901869, 2.860459573, 278.852
44, 2.869901848, 2.870448811, 273.481
45, 2.879901850, 2.880418862, 258.506
46, 2.889901846, 2.890428872, 263.513
47, 2.899901827, 2.900512810, 305.492
48, 2.909901833, 2.910424533, 261.350
49, 2.919901813, 2.920298625, 198.406
50, 2.929901805, 2.930540259, 319.227
51, 2.939901807, 2.940414766, 256.479
52, 2.949901795, 2.950427581, 262.893
