------------------------------
test was performed using the following parameters: --mps=600000 --burst=1 --reply-every=1 --msg-size=24938 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.000 sec; Warm up time=400 msec; SentMessages=3692; ReceivedMessages=3691
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.549 sec; SentMessages=3530; ReceivedMessages=3530
sockperf: [2;35m====> avg-latency=1352.393 (std-dev=187.515)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 3530 observations[0m; each percentile contains 35.30 observations
sockperf: ---> <MAX> observation = 2080.262
sockperf: ---> percentile 99.999 = 2080.262
sockperf: ---> percentile 99.990 = 2080.262
sockperf: ---> percentile 99.900 = 1689.065
sockperf: ---> percentile 99.000 = 1607.999
sockperf: ---> percentile 90.000 = 1568.505
sockperf: ---> percentile 75.000 = 1520.184
sockperf: ---> percentile 50.000 = 1332.325
sockperf: ---> percentile 25.000 = 1257.379
sockperf: ---> <MIN> observation =  729.761
------------------------------
packet, txTime(sec), rxTime(sec), latency(usec)
0, 2.436098287, 2.438593654, 1247.684
1, 2.438593714, 2.441573758, 1490.022
2, 2.441573814, 2.444046947, 1236.567
3, 2.444047004, 2.447083882, 1518.439
4, 2.447083938, 2.449633548, 1274.805
5, 2.449633728, 2.452663625, 1514.948
6, 2.452663710, 2.455180263, 1258.276
7, 2.455180337, 2.458224414, 1522.038
8, 2.458224488, 2.460758061, 1266.787
9, 2.460758131, 2.463533996, 1387.932
10, 2.463534065, 2.466009742, 1237.839
11, 2.466009809, 2.469075623, 1532.907
12, 2.469075690, 2.471598008, 1261.159
13, 2.471598076, 2.474599421, 1500.672
14, 2.474599492, 2.477081255, 1240.881
15, 2.477081326, 2.480124486, 1521.580
16, 2.480124560, 2.482645390, 1260.415
17, 2.482645461, 2.485660973, 1507.756
18, 2.485661038, 2.488157240, 1248.101
19, 2.488157310, 2.491191834, 1517.262
20, 2.491191906, 2.493738993, 1273.543
21, 2.493739062, 2.496532264, 1396.601
22, 2.496532332, 2.499017741, 1242.705
23, 2.499017811, 2.502068869, 1525.529
24, 2.502068937, 2.504576142, 1253.602
25, 2.504576213, 2.507595300, 1509.543
26, 2.507595359, 2.510097602, 1251.121
27, 2.510097669, 2.513144685, 1523.508
28, 2.513144754, 2.515658656, 1256.951
29, 2.515658725, 2.518631910, 1486.592
30, 2.518631979, 2.521151851, 1259.936
31, 2.521151933, 2.524187885, 1517.976
32, 2.524187947, 2.526721585, 1266.819
33, 2.526721645, 2.529766030, 1522.192
34, 2.529766088, 2.532308017, 1270.964
35, 2.532308080, 2.535334608, 1513.264
36, 2.535334668, 2.537850057, 1257.695
37, 2.537850119, 2.540918169, 1534.025
38, 2.540918231, 2.543399450, 1240.610
39, 2.543399508, 2.546391817, 1496.154
40, 2.546391875, 2.548878699, 1243.412
41, 2.548878757, 2.551929162, 1525.202
42, 2.551929222, 2.554399556, 1235.167
43, 2.554399611, 2.557386071, 1493.230
44, 2.557386129, 2.559873578, 1243.725
45, 2.559873634, 2.562876752, 1501.559
46, 2.562876810, 2.565361676, 1242.433
47, 2.565361737, 2.568349023, 1493.643
48, 2.568349080, 2.570835992, 1243.456
49, 2.570836051, 2.573868976, 1516.462
50, 2.573869032, 2.576355342, 1243.155
51, 2.576355400, 2.579332013, 1488.306
52, 2.579332073, 2.581833300, 1250.613
53, 2.581833344, 2.584852252, 1509.454
54, 2.584852298, 2.587321621, 1234.661
55, 2.587321667, 2.590314154, 1496.244
56, 2.590314198, 2.592811649, 1248.725
57, 2.592811695, 2.595816221, 1502.263
58, 2.595816264, 2.598323379, 1253.558
59, 2.598323423, 2.601301013, 1488.795
60, 2.601301059, 2.603817017, 1257.979
61, 2.603817061, 2.606856276, 1519.607
62, 2.606856324, 2.609329113, 1236.395
63, 2.609329158, 2.612323679, 1497.261
64, 2.612323727, 2.614837128, 1256.700
65, 2.614837173, 2.617876237, 1519.532
66, 2.617876281, 2.620357272, 1240.495
67, 2.620357317, 2.623358751, 1500.717
68, 2.623358795, 2.625866637, 1253.921
69, 2.625866686, 2.628891229, 1512.271
70, 2.628891276, 2.631367163, 1237.943
71, 2.631367207, 2.634365554, 1499.174
72, 2.634365599, 2.636826892, 1230.647
73, 2.636826939, 2.639858624, 1515.843
74, 2.639858669, 2.642343505, 1242.418
75, 2.642343555, 2.645334770, 1495.607
76, 2.645334816, 2.647833178, 1249.181
77, 2.647833227, 2.650866561, 1516.667
78, 2.650866630, 2.653352817, 1243.094
79, 2.653352861, 2.656413168, 1530.154
80, 2.656413214, 2.658897464, 1242.125
81, 2.658897509, 2.661956974, 1529.732
82, 2.661957017, 2.664496068, 1269.525
83, 2.664496111, 2.667533555, 1518.722
84, 2.667533599, 2.670063269, 1264.835
85, 2.670063313, 2.673124698, 1530.693
86, 2.673124746, 2.675680648, 1277.951
87, 2.675680693, 2.678703414, 1511.361
88, 2.678703459, 2.681252659, 1274.600
89, 2.681252717, 2.684295962, 1521.622
90, 2.684296004, 2.686843234, 1273.615
91, 2.686843280, 2.689901431, 1529.075
92, 2.689901477, 2.692444775, 1271.649
93, 2.692444820, 2.695460099, 1507.640
94, 2.695460143, 2.698005942, 1272.899
95, 2.698005986, 2.701070259, 1532.137
96, 2.701070305, 2.703649086, 1289.391
97, 2.703649132, 2.706660248, 1505.558
98, 2.706660294, 2.709192808, 1266.257
99, 2.709192855, 2.712272163, 1539.654
100, 2.712272207, 2.714822773, 1275.283
101, 2.714822821, 2.717884380, 1530.779
102, 2.717884425, 2.720397129, 1256.352
103, 2.720397176, 2.723433179, 1518.002
104, 2.723433225, 2.725949007, 1257.891
105, 2.725949055, 2.729005599, 1528.272
106, 2.729005651, 2.731548204, 1271.276
107, 2.731548249, 2.734596905, 1524.328
108, 2.734596954, 2.737115257, 1259.152
109, 2.737115303, 2.740157405, 1521.051
110, 2.740157451, 2.742700201, 1271.375
111, 2.742700247, 2.745705943, 1502.848
112, 2.745705993, 2.748286636, 1290.322
113, 2.748286683, 2.751386753, 1550.035
114, 2.751386799, 2.753947421, 1280.311
115, 2.753947465, 2.757013543, 1533.039
116, 2.757013585, 2.759563162, 1274.788
117, 2.759563208, 2.762620926, 1528.859
118, 2.762620976, 2.765129815, 1254.420
119, 2.765129860, 2.768198273, 1534.206
120, 2.768198320, 2.770749882, 1275.781
121, 2.770749928, 2.773786965, 1518.518
122, 2.773787007, 2.776337113, 1275.053
123, 2.776337164, 2.779354961, 1508.899
124, 2.779355007, 2.781861251, 1253.122
125, 2.781861297, 2.784945191, 1541.947
126, 2.784945236, 2.787506741, 1280.753
127, 2.787506789, 2.790557643, 1525.427
128, 2.790557691, 2.793075984, 1259.147
129, 2.793076027, 2.796149750, 1536.862
130, 2.796149797, 2.798706650, 1278.427
131, 2.798706695, 2.801708175, 1500.740
132, 2.801708221, 2.804248412, 1270.096
133, 2.804248460, 2.807281585, 1516.563
134, 2.807281635, 2.809806796, 1262.581
135, 2.809806840, 2.812870633, 1531.897
136, 2.812870677, 2.815415163, 1272.243
137, 2.815415207, 2.818430238, 1507.515
138, 2.818430336, 2.820941969, 1255.816
139, 2.820942015, 2.824000710, 1529.348
140, 2.824000757, 2.826528167, 1263.705
141, 2.826528222, 2.829593670, 1532.724
142, 2.829593717, 2.832109572, 1257.927
143, 2.832109619, 2.835166037, 1528.209
144, 2.835166083, 2.837740857, 1287.387
145, 2.837740914, 2.840832174, 1545.630
146, 2.840832219, 2.843356904, 1262.343
147, 2.843356950, 2.846373626, 1508.338
148, 2.846373671, 2.848890274, 1258.302
149, 2.848890324, 2.851956818, 1533.247
150, 2.851956864, 2.854516493, 1279.814
151, 2.854516537, 2.857552700, 1518.082
152, 2.857552745, 2.860074177, 1260.716
153, 2.860074223, 2.863120118, 1522.947
154, 2.863120162, 2.865659098, 1269.468
155, 2.865659146, 2.868682977, 1511.915
156, 2.868683023, 2.871201239, 1259.108
157, 2.871201283, 2.874234655, 1516.686
158, 2.874234711, 2.876786081, 1275.685
159, 2.876786126, 2.879894548, 1554.211
160, 2.879894594, 2.882411326, 1258.366
161, 2.882411380, 2.885433545, 1511.082
162, 2.885433591, 2.887938706, 1252.557
163, 2.887938750, 2.891005170, 1533.210
164, 2.891005215, 2.893555379, 1275.082
165, 2.893555422, 2.896623222, 1533.900
166, 2.896623267, 2.899151048, 1263.891
167, 2.899151092, 2.902192320, 1520.614
168, 2.902192366, 2.904770014, 1288.824
169, 2.904770058, 2.907872153, 1551.048
170, 2.907872201, 2.910393013, 1260.406
171, 2.910393064, 2.913411307, 1509.122
172, 2.913411349, 2.915953231, 1270.941
173, 2.915953277, 2.919023655, 1535.189
174, 2.919023700, 2.921576221, 1276.260
175, 2.921576265, 2.924605837, 1514.786
176, 2.924605889, 2.927117365, 1255.738
177, 2.927117416, 2.930165053, 1523.818
178, 2.930165100, 2.932726767, 1280.834
179, 2.932726812, 2.935796999, 1535.094
180, 2.935797071, 2.938343066, 1272.997
181, 2.938343141, 2.941365853, 1511.356
