# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.781        6.852
       1.002        0.000        1.781        6.852
       2.005        0.000        1.781        6.852
       3.008        0.000        1.781        6.852
       4.011        0.000        1.781        6.852
       5.013        0.000        1.781        6.852
       6.015        0.000        1.781        6.852
       7.016        1.000        1.781        6.855
       8.017       13.000        1.781        6.855
       9.018       15.000        1.781        6.855
      10.020       14.000        1.781        6.855
      11.021       14.000        1.781        6.855
      12.022       11.000        1.781        6.855
      13.023       14.000        1.781        6.855
      14.025       15.000        1.781        6.855
      15.026       10.000        1.781        6.855
      16.027       11.000        1.781        6.855
