# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.002        0.000        1.766        6.852
       2.004        0.000        1.766        6.852
       3.006        0.000        1.766        6.852
       4.007        0.000        1.766        6.852
       5.009        6.000        1.766        6.855
       6.010        7.000        1.766        6.855
       7.011        8.000        1.766        6.855
       8.012        8.000        1.766        6.855
       9.013        8.000        1.766        6.855
      10.015        8.000        1.766        6.855
      11.016        8.000        1.766        6.855
      12.018        8.000        1.766        6.855
      13.019        7.000        1.766        6.855
      14.020        9.000        1.766        6.855
