# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.009        0.000        1.883        6.852
       4.013        0.000        1.883        6.852
       5.016        0.000        1.883        6.852
       6.017        0.000        1.883        6.852
       7.019       13.000        1.883        6.855
       8.021       17.000        1.883        6.855
       9.023       10.000        1.883        6.855
      10.025        6.000        1.883        6.855
      11.026        8.000        1.883        6.855
      12.028        7.000        1.883        6.855
      13.029        3.000        1.883        6.855
      14.031        6.000        1.883        6.855
      15.032       11.000        1.883        6.855
      16.033       15.000        1.883        6.855
