# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.005        0.000        1.824        6.852
       3.009        0.000        1.824        6.852
       4.012        0.000        1.824        6.852
       5.015        2.000        1.824        6.855
       6.017       15.000        1.824        6.855
       7.019       10.000        1.824        6.855
       8.020        6.000        1.824        6.855
       9.021        9.000        1.824        6.855
      10.023       14.000        1.824        6.855
      11.024        8.000        1.824        6.855
      12.025       11.000        1.824        6.855
      13.027        9.000        1.824        6.855
      14.028       13.000        1.824        6.855
