# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.840        6.852
       1.001        0.000        1.840        6.852
       2.004        0.000        1.840        6.852
       3.006        0.000        1.840        6.852
       4.009        0.000        1.840        6.852
       5.013        0.000        1.840        6.852
       6.016       15.900        1.840        6.855
       7.020       15.900        1.840        6.855
       8.024       17.900        1.840        6.855
       9.025        4.000        1.840        6.855
      10.027        6.000        1.840        6.855
      11.028       18.000        1.840        6.855
      12.031       20.900        1.840        6.855
      13.035       20.900        1.840        6.855
      14.039       18.900        1.840        6.855
      15.043       17.900        1.840        6.855
