# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.004        0.000        1.883        6.852
       3.006        0.000        1.883        6.852
       4.008        0.000        1.883        6.852
       5.010        0.000        1.883        6.852
       6.012        0.000        1.883        6.852
       7.013        0.000        1.883        6.855
       8.014        5.000        1.883        6.855
       9.016       12.000        1.883        6.855
      10.017        5.000        1.883        6.855
      11.019        3.000        1.883        6.855
      12.020        4.000        1.883        6.855
      13.022        9.000        1.883        6.855
      14.023       10.000        1.883        6.855
      15.024        9.000        1.883        6.855
      16.025       12.000        1.883        6.855
