# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.002        0.000        1.762        6.852
       2.005        2.000        1.762        6.855
       3.006       16.000        1.762        6.855
       4.007       15.000        1.762        6.855
       5.009       16.000        1.762        6.855
       6.010       17.000        1.762        6.855
       7.012       17.000        1.762        6.855
       8.013       10.000        1.762        6.855
       9.015        8.000        1.762        6.855
      10.016       10.000        1.762        6.855
      11.017        9.000        1.762        6.855
