# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.898        6.852
       1.002        0.000        1.898        6.852
       2.006        0.000        1.898        6.852
       3.010        0.000        1.898        6.852
       4.014        0.000        1.898        6.852
       5.016        0.000        1.898        6.852
       6.017        0.000        1.898        6.852
       7.019        3.000        1.898        6.855
       8.021       13.000        1.898        6.855
       9.022        9.000        1.898        6.855
      10.024       10.000        1.898        6.855
      11.026       11.000        1.898        6.855
      12.027       12.000        1.898        6.855
      13.029        9.000        1.898        6.855
      14.031        9.000        1.898        6.855
      15.032       10.000        1.898        6.855
      16.034        9.000        1.898        6.855
