# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.809        6.852
       1.002        0.000        1.809        6.852
       2.004        0.000        1.809        6.852
       3.006        0.000        1.809        6.852
       4.007        0.000        1.809        6.852
       5.008        5.000        1.809        6.855
       6.011       12.000        1.809        6.855
       7.013       14.000        1.809        6.855
       8.016       14.000        1.809        6.855
       9.018       11.000        1.809        6.855
      10.020        9.000        1.809        6.855
      11.022        8.000        1.809        6.855
      12.024        8.000        1.809        6.855
      13.025        4.000        1.809        6.855
      14.026       10.000        1.809        6.855
