# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.001        0.000        1.762        6.852
       2.005        0.000        1.762        6.852
       3.007        0.000        1.762        6.852
       4.011        0.000        1.762        6.852
       5.012        6.000        1.762        6.855
       6.014        6.000        1.762        6.855
       7.015        8.000        1.762        6.855
       8.017        7.000        1.762        6.855
       9.018        8.000        1.762        6.855
      10.020        7.000        1.762        6.855
      11.021        8.000        1.762        6.855
      12.022        6.000        1.762        6.855
      13.023        8.000        1.762        6.855
      14.024       10.000        1.762        6.855
