# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.006        0.000        1.883        6.852
       4.008        1.000        1.883        6.855
       5.008       15.000        1.883        6.855
       6.010       13.000        1.883        6.855
       7.011       14.000        1.883        6.855
       8.012       15.000        1.883        6.855
       9.014       12.000        1.883        6.855
      10.014       13.000        1.883        6.855
      11.016       15.000        1.883        6.855
      12.018       15.000        1.883        6.855
      13.019       15.000        1.883        6.855
