# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.848        6.852
       1.002        0.000        1.848        6.852
       2.005        0.000        1.848        6.852
       3.009        0.000        1.848        6.852
       4.013        0.000        1.848        6.852
       5.017        0.000        1.848        6.852
       6.021       21.900        1.848        6.855
       7.024       23.900        1.848        6.855
       8.028       18.900        1.848        6.855
       9.029        4.000        1.848        6.855
      10.031        7.000        1.848        6.855
      11.032       22.000        1.848        6.855
      12.035       11.000        1.848        6.855
      13.036       13.000        1.848        6.855
      14.037        8.000        1.848        6.855
      15.038        7.000        1.848        6.855
