# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.001        0.000        1.887        6.852
       2.004        0.000        1.887        6.852
       3.009        0.000        1.887        6.852
       4.011        0.000        1.887        6.852
       5.014       13.000        1.887        6.855
       6.017       14.000        1.887        6.855
       7.021       14.900        1.887        6.855
       8.023        6.000        1.887        6.855
       9.024        4.000        1.887        6.855
      10.025        3.000        1.887        6.855
      11.026        9.000        1.887        6.855
      12.027       10.000        1.887        6.855
      13.028       10.000        1.887        6.855
      14.029        8.000        1.887        6.855
