# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.848        6.852
       1.002        0.000        1.848        6.852
       2.006        0.000        1.848        6.852
       3.011        0.000        1.848        6.852
       4.015        0.000        1.848        6.852
       5.019       23.900        1.848        6.855
       6.021       35.900        1.848        6.855
       7.025       15.900        1.848        6.855
       8.026       10.000        1.848        6.855
       9.027        9.000        1.848        6.855
      10.028        7.000        1.848        6.855
      11.029       11.000        1.848        6.855
      12.030        9.000        1.848        6.855
      13.031        8.000        1.848        6.855
      14.032        9.000        1.848        6.855
