# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.006        0.000        1.887        6.852
       4.008        0.000        1.887        6.852
       5.009        0.000        1.887        6.852
       6.011        0.000        1.887        6.852
       7.012        0.000        1.887        6.852
       8.014        8.000        1.887        6.855
       9.014        9.000        1.887        6.855
      10.016        8.000        1.887        6.855
      11.016        7.000        1.887        6.855
      12.018        8.000        1.887        6.855
      13.019        7.000        1.887        6.855
      14.020        8.000        1.887        6.855
      15.022        8.000        1.887        6.855
      16.022       13.000        1.887        6.855
      17.024        9.000        1.887        6.855
