# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.006        0.000        1.906        6.852
       3.010        0.000        1.906        6.852
       4.014        0.000        1.906        6.852
       5.016        7.000        1.906        6.855
       6.018       11.000        1.906        6.855
       7.019       12.000        1.906        6.855
       8.020       12.000        1.906        6.855
       9.021       13.000        1.906        6.855
      10.023       12.000        1.906        6.855
      11.025       11.000        1.906        6.855
      12.026        8.000        1.906        6.855
      13.028       10.000        1.906        6.855
      14.029        8.000        1.906        6.855
