# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.001        0.000        1.824        6.852
       2.004        2.000        1.824        6.855
       3.006       13.000        1.824        6.855
       4.008       11.000        1.824        6.855
       5.010       14.000        1.824        6.855
       6.012       12.000        1.824        6.855
       7.014       11.000        1.824        6.855
       8.016       14.000        1.824        6.855
       9.018       18.000        1.824        6.855
      10.019       19.000        1.824        6.855
      11.020       15.000        1.824        6.855
