# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.875        6.852
       1.002        0.000        1.875        6.852
       2.004        0.000        1.875        6.852
       3.006        0.000        1.875        6.852
       4.008        0.000        1.875        6.852
       5.011        0.000        1.875        6.852
       6.014        0.000        1.875        6.852
       7.015        0.000        1.875        6.855
       8.016       15.000        1.875        6.855
       9.017       15.000        1.875        6.855
      10.019       10.000        1.875        6.855
      11.019       11.000        1.875        6.855
      12.020       13.000        1.875        6.855
      13.021       17.000        1.875        6.855
      14.022       13.000        1.875        6.855
      15.023       15.000        1.875        6.855
      16.024       13.000        1.875        6.855
