# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.006        0.000        1.883        6.852
       4.007        0.000        1.883        6.852
       5.008        6.000        1.883        6.855
       6.009        9.000        1.883        6.855
       7.010       10.000        1.883        6.855
       8.011       10.000        1.883        6.855
       9.013       10.000        1.883        6.855
      10.014        9.000        1.883        6.855
      11.015       11.000        1.883        6.855
      12.017       10.000        1.883        6.855
      13.018       10.000        1.883        6.855
      14.019        9.000        1.883        6.855
