# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.008        0.000        1.816        6.852
       4.010        9.000        1.816        6.855
       5.013       14.000        1.816        6.855
       6.016       16.900        1.816        6.855
       7.019       15.000        1.816        6.855
       8.022       18.900        1.816        6.855
       9.025       16.900        1.816        6.855
      10.028       16.900        1.816        6.855
      11.031       17.900        1.816        6.855
      12.034       16.900        1.816        6.855
      13.037       15.000        1.816        6.855
