# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.005        0.000        1.820        6.852
       3.009        0.000        1.820        6.852
       4.012        1.000        1.820        6.855
       5.015       14.000        1.820        6.855
       6.019       15.900        1.820        6.855
       7.023       13.900        1.820        6.855
       8.027       14.900        1.820        6.855
       9.031       13.900        1.820        6.855
      10.035       12.900        1.820        6.855
      11.039       15.900        1.820        6.855
      12.043       14.900        1.820        6.855
      13.047       11.000        1.820        6.855
