# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.008        0.000        1.883        6.852
       4.011        0.000        1.883        6.852
       5.014        0.000        1.883        6.852
       6.017        0.000        1.883        6.852
       7.020       14.000        1.883        6.855
       8.023       17.000        1.883        6.855
       9.026       18.000        1.883        6.855
      10.028       17.000        1.883        6.855
      11.031       18.000        1.883        6.855
      12.034       17.000        1.883        6.855
      13.036       18.900        1.883        6.855
      14.039       18.000        1.883        6.855
      15.041       18.000        1.883        6.855
      16.044       15.000        1.883        6.855
