# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.002        0.000        1.844        6.852
       2.004        0.000        1.844        6.852
       3.007        0.000        1.844        6.852
       4.009        0.000        1.844        6.852
       5.012       10.000        1.844        6.855
       6.016       19.900        1.844        6.855
       7.020       10.000        1.844        6.855
       8.023       17.900        1.844        6.855
       9.024        4.000        1.844        6.855
      10.025        3.000        1.844        6.855
      11.027       12.000        1.844        6.855
      12.031       16.900        1.844        6.855
      13.034       19.900        1.844        6.855
      14.038       18.900        1.844        6.855
