# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.840        6.852
       1.002        0.000        1.840        6.852
       2.005        0.000        1.840        6.852
       3.008        0.000        1.840        6.852
       4.011        2.000        1.840        6.855
       5.013       18.000        1.840        6.855
       6.015       17.000        1.840        6.855
       7.018       18.900        1.840        6.855
       8.019       18.000        1.840        6.855
       9.020        4.000        1.840        6.855
      10.021        3.000        1.840        6.855
      11.023        4.000        1.840        6.855
      12.024       10.000        1.840        6.855
      13.025       11.000        1.840        6.855
