# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.001        0.000        1.824        6.852
       2.004        0.000        1.824        6.852
       3.006        0.000        1.824        6.852
       4.007        0.000        1.824        6.852
       5.008        5.000        1.824        6.855
       6.009        5.000        1.824        6.855
       7.011        8.000        1.824        6.855
       8.012        8.000        1.824        6.855
       9.014        6.000        1.824        6.855
      10.015        7.000        1.824        6.855
      11.017        7.000        1.824        6.855
      12.018        8.000        1.824        6.855
      13.020        6.000        1.824        6.855
      14.021       10.000        1.824        6.855
