# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.004        0.000        1.820        6.852
       3.006        0.000        1.820        6.852
       4.008        0.000        1.820        6.852
       5.009        0.000        1.820        6.852
       6.010        0.000        1.820        6.852
       7.011        3.000        1.820        6.855
       8.012        6.000        1.820        6.855
       9.013        7.000        1.820        6.855
      10.014        6.000        1.820        6.855
      11.015        9.000        1.820        6.855
      12.016        7.000        1.820        6.855
      13.018        6.000        1.820        6.855
      14.019        9.000        1.820        6.855
      15.020       16.000        1.820        6.855
      16.021       13.000        1.820        6.855
