# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.008        0.000        1.887        6.852
       4.012        0.000        1.887        6.852
       5.013        6.000        1.887        6.855
       6.015       14.000        1.887        6.855
       7.017       13.000        1.887        6.855
       8.019       13.000        1.887        6.855
       9.020       13.000        1.887        6.855
      10.022       14.000        1.887        6.855
      11.023       12.000        1.887        6.855
      12.024        5.000        1.887        6.855
      13.025        6.000        1.887        6.855
      14.026        6.000        1.887        6.855
