# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.777        6.852
       1.002        0.000        1.777        6.852
       2.005        0.000        1.777        6.852
       3.007        0.000        1.777        6.852
       4.010        0.000        1.777        6.852
       5.012        6.000        1.777        6.855
       6.013        7.000        1.777        6.855
       7.014       12.000        1.777        6.855
       8.015        9.000        1.777        6.855
       9.016        9.000        1.777        6.855
      10.017        9.000        1.777        6.855
      11.018        6.000        1.777        6.855
      12.019        8.000        1.777        6.855
      13.020        6.000        1.777        6.855
      14.021        6.000        1.777        6.855
