# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.005        0.000        1.820        6.852
       3.009        0.000        1.820        6.852
       4.012        0.000        1.820        6.852
       5.016        3.000        1.820        6.855
       6.017       12.000        1.820        6.855
       7.019       10.000        1.820        6.855
       8.021        8.000        1.820        6.855
       9.022        9.000        1.820        6.855
      10.024        9.000        1.820        6.855
      11.025        8.000        1.820        6.855
      12.026       11.000        1.820        6.855
      13.027       11.000        1.820        6.855
      14.028        8.000        1.820        6.855
