# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.004        0.000        1.824        6.852
       3.007        0.000        1.824        6.852
       4.010        0.000        1.824        6.852
       5.011       11.000        1.824        6.855
       6.013       13.000        1.824        6.855
       7.016       16.000        1.824        6.855
       8.017       13.000        1.824        6.855
       9.019       17.000        1.824        6.855
      10.021        7.000        1.824        6.855
      11.022        9.000        1.824        6.855
      12.024        4.000        1.824        6.855
      13.025       10.000        1.824        6.855
      14.026       14.000        1.824        6.855
