# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.773        6.852
       1.002        0.000        1.773        6.852
       2.006        0.000        1.773        6.852
       3.009        0.000        1.773        6.852
       4.011       24.900        1.773        6.855
       5.012       18.000        1.773        6.855
       6.016       26.900        1.773        6.855
       7.017       15.000        1.773        6.855
       8.018       22.000        1.773        6.855
       9.020       27.900        1.773        6.855
      10.025       26.900        1.773        6.855
      11.028       28.900        1.773        6.855
      12.032       19.900        1.773        6.855
      13.033       21.000        1.773        6.855
