# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.005        0.000        1.883        6.852
       3.009        0.000        1.883        6.852
       4.012        2.000        1.883        6.855
       5.014       16.000        1.883        6.855
       6.015       16.000        1.883        6.855
       7.017       15.000        1.883        6.855
       8.018       11.000        1.883        6.855
       9.019       15.000        1.883        6.855
      10.020       14.000        1.883        6.855
      11.021       15.000        1.883        6.855
      12.022       14.000        1.883        6.855
      13.023       16.000        1.883        6.855
