# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        4.000        1.816        6.855
       3.007       14.000        1.816        6.855
       4.009       12.000        1.816        6.855
       5.010       12.000        1.816        6.855
       6.012       10.000        1.816        6.855
       7.014       15.000        1.816        6.855
       8.016       16.000        1.816        6.855
       9.018       18.000        1.816        6.855
      10.019       12.000        1.816        6.855
      11.021        9.000        1.816        6.855
