# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.001        0.000        1.887        6.852
       2.005        0.000        1.887        6.852
       3.009        0.000        1.887        6.852
       4.012        0.000        1.887        6.852
       5.016        0.000        1.887        6.852
       6.018        0.000        1.887        6.852
       7.020        0.000        1.887        6.855
       8.022        9.000        1.887        6.855
       9.023       11.000        1.887        6.855
      10.025       12.000        1.887        6.855
      11.026        6.000        1.887        6.855
      12.028       12.000        1.887        6.855
      13.028       12.000        1.887        6.855
      14.030       11.000        1.887        6.855
      15.031        5.000        1.887        6.855
      16.033        8.000        1.887        6.855
