# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.009        0.000        1.816        6.852
       4.012        4.000        1.816        6.855
       5.014       14.000        1.816        6.855
       6.016       13.000        1.816        6.855
       7.018       13.000        1.816        6.855
       8.019       13.000        1.816        6.855
       9.020       14.000        1.816        6.855
      10.022       11.000        1.816        6.855
      11.023       16.000        1.816        6.855
      12.025       10.000        1.816        6.855
      13.026        6.000        1.816        6.855
