# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.001        0.000        1.883        6.852
       2.004        0.000        1.883        6.852
       3.008        0.000        1.883        6.852
       4.011        0.000        1.883        6.852
       5.014        0.000        1.883        6.852
       6.016        8.000        1.883        6.855
       7.017       12.000        1.883        6.855
       8.018        8.000        1.883        6.855
       9.019        9.000        1.883        6.855
      10.020       12.000        1.883        6.855
      11.021       11.000        1.883        6.855
      12.022        9.000        1.883        6.855
      13.023        8.000        1.883        6.855
      14.024       13.000        1.883        6.855
      15.025       10.000        1.883        6.855
