# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.762        6.852
       1.002        0.000        1.762        6.852
       2.005        0.000        1.762        6.852
       3.009        0.000        1.762        6.852
       4.012        0.000        1.762        6.852
       5.014        5.000        1.762        6.855
       6.017       17.000        1.762        6.855
       7.020       13.000        1.762        6.855
       8.023       17.900        1.762        6.855
       9.026       16.900        1.762        6.855
      10.029       15.000        1.762        6.855
      11.032       16.900        1.762        6.855
      12.035       15.000        1.762        6.855
      13.038       14.000        1.762        6.855
      14.041       12.000        1.762        6.855
