# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.812        6.852
       1.002        0.000        1.812        6.852
       2.005        0.000        1.812        6.852
       3.008        0.000        1.812        6.852
       4.011        0.000        1.812        6.852
       5.014        1.000        1.812        6.855
       6.016       18.000        1.812        6.855
       7.017        9.000        1.812        6.855
       8.018       10.000        1.812        6.855
       9.020       10.000        1.812        6.855
      10.021       11.000        1.812        6.855
      11.023       11.000        1.812        6.855
      12.024       12.000        1.812        6.855
      13.025       13.000        1.812        6.855
      14.026       18.000        1.812        6.855
