# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.781        6.852
       1.002        0.000        1.781        6.852
       2.005        0.000        1.781        6.852
       3.008        0.000        1.781        6.852
       4.011        0.000        1.781        6.852
       5.013        1.000        1.781        6.855
       6.014       11.000        1.781        6.855
       7.015       12.000        1.781        6.855
       8.016       10.000        1.781        6.855
       9.017        9.000        1.781        6.855
      10.018       10.000        1.781        6.855
      11.019       10.000        1.781        6.855
      12.020       11.000        1.781        6.855
      13.021       11.000        1.781        6.855
      14.022       11.000        1.781        6.855
