# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.906        6.852
       1.002        0.000        1.906        6.852
       2.005        0.000        1.906        6.852
       3.008        0.000        1.906        6.852
       4.011        0.000        1.906        6.852
       5.013        0.000        1.906        6.852
       6.016       15.000        1.906        6.855
       7.017       13.000        1.906        6.855
       8.019       13.000        1.906        6.855
       9.020       12.000        1.906        6.855
      10.021       14.000        1.906        6.855
      11.022       11.000        1.906        6.855
      12.023       14.000        1.906        6.855
      13.024       12.000        1.906        6.855
      14.025       14.000        1.906        6.855
      15.027       13.000        1.906        6.855
