# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.766        6.852
       1.001        0.000        1.766        6.852
       2.004        2.000        1.766        6.855
       3.006       14.000        1.766        6.855
       4.007        9.000        1.766        6.855
       5.008        6.000        1.766        6.855
       6.010        6.000        1.766        6.855
       7.012        9.000        1.766        6.855
       8.012        6.000        1.766        6.855
       9.014        7.000        1.766        6.855
      10.015        6.000        1.766        6.855
      11.016        9.000        1.766        6.855
