# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.781        6.852
       1.002        0.000        1.781        6.852
       2.006        0.000        1.781        6.852
       3.010        0.000        1.781        6.852
       4.014        4.000        1.781        6.855
       5.016       16.000        1.781        6.855
       6.018       16.000        1.781        6.855
       7.019       13.000        1.781        6.855
       8.021       11.000        1.781        6.855
       9.022        9.000        1.781        6.855
      10.024       13.000        1.781        6.855
      11.026       14.000        1.781        6.855
      12.027        8.000        1.781        6.855
      13.029        9.000        1.781        6.855
