# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.891        6.852
       1.001        0.000        1.891        6.852
       2.004        0.000        1.891        6.852
       3.008        0.000        1.891        6.852
       4.011        0.000        1.891        6.852
       5.015        3.000        1.891        6.855
       6.016        8.000        1.891        6.855
       7.018        7.000        1.891        6.855
       8.019       11.000        1.891        6.855
       9.021        9.000        1.891        6.855
      10.022       10.000        1.891        6.855
      11.023        8.000        1.891        6.855
      12.024       11.000        1.891        6.855
      13.025        9.000        1.891        6.855
      14.026        9.000        1.891        6.855
