# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.004        0.000        1.824        6.852
       3.006        0.000        1.824        6.852
       4.007        0.000        1.824        6.852
       5.009       10.000        1.824        6.855
       6.011       13.000        1.824        6.855
       7.012       13.000        1.824        6.855
       8.013       13.000        1.824        6.855
       9.015       13.000        1.824        6.855
      10.016       14.000        1.824        6.855
      11.018       11.000        1.824        6.855
      12.019       12.000        1.824        6.855
      13.021       15.000        1.824        6.855
      14.022       15.000        1.824        6.855
