# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.902        6.852
       1.002        0.000        1.902        6.852
       2.006        0.000        1.902        6.852
       3.010        1.000        1.902        6.855
       4.014       18.900        1.902        6.855
       5.018       17.900        1.902        6.855
       6.021       17.900        1.902        6.855
       7.025       18.900        1.902        6.855
       8.029       22.900        1.902        6.855
       9.032       20.900        1.902        6.855
      10.035       16.900        1.902        6.855
      11.038       18.900        1.902        6.855
      12.039        9.000        1.902        6.855
