# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.828        6.852
       1.002        0.000        1.828        6.852
       2.004        0.000        1.828        6.852
       3.008        0.000        1.828        6.852
       4.011        0.000        1.828        6.852
       5.015        1.000        1.828        6.855
       6.016        9.000        1.828        6.855
       7.017       11.000        1.828        6.855
       8.019       11.000        1.828        6.855
       9.020       10.000        1.828        6.855
      10.021       12.000        1.828        6.855
      11.022       11.000        1.828        6.855
      12.024       13.000        1.828        6.855
      13.025       11.000        1.828        6.855
      14.026        9.000        1.828        6.855
