# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.002        0.000        1.820        6.852
       2.004        4.000        1.820        6.855
       3.005       16.000        1.820        6.855
       4.007        7.000        1.820        6.855
       5.008        7.000        1.820        6.855
       6.009        9.000        1.820        6.855
       7.010        8.000        1.820        6.855
       8.012        8.000        1.820        6.855
       9.013        8.000        1.820        6.855
      10.014        8.000        1.820        6.855
      11.015        8.000        1.820        6.855
