# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.820        6.852
       1.001        0.000        1.820        6.852
       2.002        0.000        1.820        6.855
       3.004       13.000        1.820        6.855
       4.005       11.000        1.820        6.855
       5.007       12.000        1.820        6.855
       6.008       15.000        1.820        6.855
       7.009       12.000        1.820        6.855
       8.010       11.000        1.820        6.855
       9.011       11.000        1.820        6.855
      10.012       10.000        1.820        6.855
      11.013       12.000        1.820        6.855
