# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.770        6.852
       1.002        0.000        1.770        6.852
       2.004        0.000        1.770        6.852
       3.005        0.000        1.770        6.852
       4.007        0.000        1.770        6.852
       5.008        0.000        1.770        6.852
       6.009        0.000        1.770        6.852
       7.010        3.000        1.770        6.855
       8.011        8.000        1.770        6.855
       9.012        7.000        1.770        6.855
      10.013        8.000        1.770        6.855
      11.014       10.000        1.770        6.855
      12.016       11.000        1.770        6.855
      13.017        8.000        1.770        6.855
      14.018        8.000        1.770        6.855
      15.019        7.000        1.770        6.855
      16.021        6.000        1.770        6.855
