# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.887        6.852
       1.002        0.000        1.887        6.852
       2.004        2.000        1.887        6.855
       3.006       14.000        1.887        6.855
       4.007       14.000        1.887        6.855
       5.008       13.000        1.887        6.855
       6.010       16.000        1.887        6.855
       7.012       10.000        1.887        6.855
       8.013        5.000        1.887        6.855
       9.014        7.000        1.887        6.855
      10.016        6.000        1.887        6.855
      11.017        6.000        1.887        6.855
