# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.883        6.852
       1.002        0.000        1.883        6.852
       2.004        6.000        1.883        6.855
       3.006       15.000        1.883        6.855
       4.007       11.000        1.883        6.855
       5.009        7.000        1.883        6.855
       6.010        8.000        1.883        6.855
       7.011        6.000        1.883        6.855
       8.012       11.000        1.883        6.855
       9.014        6.000        1.883        6.855
      10.015        8.000        1.883        6.855
      11.016        8.000        1.883        6.855
