# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.816        6.852
       1.002        0.000        1.816        6.852
       2.005        0.000        1.816        6.852
       3.009        0.000        1.816        6.852
       4.012        0.000        1.816        6.852
       5.015        7.000        1.816        6.855
       6.018       15.000        1.816        6.855
       7.022       16.900        1.816        6.855
       8.024       18.000        1.816        6.855
       9.027       16.000        1.816        6.855
      10.030       17.900        1.816        6.855
      11.033       17.900        1.816        6.855
      12.036       16.900        1.816        6.855
      13.039       16.000        1.816        6.855
      14.042       17.900        1.816        6.855
