# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.844        6.852
       1.001        0.000        1.844        6.852
       2.003        0.000        1.844        6.852
       3.005        0.000        1.844        6.852
       4.007        0.000        1.844        6.852
       5.009        0.000        1.844        6.852
       6.010        0.000        1.844        6.852
       7.011        4.000        1.844        6.855
       8.012       14.000        1.844        6.855
       9.014       12.000        1.844        6.855
      10.015       14.000        1.844        6.855
      11.016       12.000        1.844        6.855
      12.018       13.000        1.844        6.855
      13.019       13.000        1.844        6.855
      14.020       14.000        1.844        6.855
      15.022       12.000        1.844        6.855
      16.022       14.000        1.844        6.855
