# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.777        6.852
       1.002        0.000        1.777        6.852
       2.004        0.000        1.777        6.852
       3.007        0.000        1.777        6.852
       4.010        0.000        1.777        6.852
       5.013        2.000        1.777        6.855
       6.015       14.000        1.777        6.855
       7.016       14.000        1.777        6.855
       8.018       13.000        1.777        6.855
       9.019        9.000        1.777        6.855
      10.020       10.000        1.777        6.855
      11.021        9.000        1.777        6.855
      12.023        7.000        1.777        6.855
      13.024        9.000        1.777        6.855
      14.025        9.000        1.777        6.855
