# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.005        0.000        1.824        6.852
       3.008        1.000        1.824        6.855
       4.011       12.000        1.824        6.855
       5.013       14.000        1.824        6.855
       6.015       16.000        1.824        6.855
       7.017       12.000        1.824        6.855
       8.020       14.000        1.824        6.855
       9.023       14.900        1.824        6.855
      10.026       13.000        1.824        6.855
      11.029       16.000        1.824        6.855
      12.032       14.000        1.824        6.855
