# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        1.824        6.852
       1.002        0.000        1.824        6.852
       2.004        4.000        1.824        6.855
       3.006       10.000        1.824        6.855
       4.007       10.000        1.824        6.855
       5.009       10.000        1.824        6.855
       6.010       10.000        1.824        6.855
       7.011       12.000        1.824        6.855
       8.012       11.000        1.824        6.855
       9.013       13.000        1.824        6.855
      10.014       13.000        1.824        6.855
      11.015       13.000        1.824        6.855
